3729,1935,周边,-1.1,1.5
3730,1935,现场,-1.1,1.5
3731,1935,老师,-1.1,1.5
3732,1935,零,-1.1,1.5
3733,1936,一声,-1.1,1.4
3734,1936,状态,-1.1,1.4
3735,1936,用品,-1.1,1.4
3736,1936,首页,-1.1,1.4
3737,1937,花,-1.1,1.3
3738,1937,难得,-1.1,1.3
3739,1937,带来,-1.1,1.3
3740,1937,最佳,-1.1,1.3
3741,1937,大门,-1.1,1.3
3742,1938,在,-1.1,1.2
3743,1938,年轻,-1.1,1.2
3744,1938,真实,-1.1,1.2
3745,1938,傍晚,-1.1,1.2
3746,1938,大人,-1.1,1.2
3747,1938,室,-1.1,1.2
3748,1939,这里,-1.1,1.0
3749,1939,通讯,-1.1,1.0
3750,1939,姐妹,-1.1,1.0
3751,1940,经历,-1.1,-1.0
3752,1940,一人,-1.1,-1.0
3753,1940,营业,-1.1,-1.0
3754,1940,八,-1.1,-1.0
3755,1940,作出,-1.1,-1.0
3756,1941,，,-1.1,-1.1
3757,1941,合肥,-1.1,-1.1
3758,1941,公安,-1.1,-1.1
3759,1941,年代,-1.1,-1.1
3760,1941,生,-1.1,-1.1
3761,1941,小学,-1.1,-1.1
3762,1941,能力,-1.1,-1.1
3763,1941,感慨,-1.1,-1.1
3764,1941,谱,-1.1,-1.1
3765,1942,有,-1.1,-1.2
3766,1942,少,-1.1,-1.2
3767,1942,老,-1.1,-1.2
3768,1942,花园,-1.1,-1.2
3769,1942,官,-1.1,-1.2
3770,1942,声,-1.1,-1.2
3771,1942,当下,-1.1,-1.2
3772,1942,对面,-1.1,-1.2
3773,1943,不可,-1.1,-1.3
3774,1943,家庭,-1.1,-1.3
3775,1943,拒,-1.1,-1.3
3776,1943,看过,-1.1,-1.3
3777,1943,头发,-1.1,-1.3
3778,1943,读,-1.1,-1.3
3779,1943,后续,-1.1,-1.3
3780,1943,经常,-1.1,-1.3
3781,1943,惊讶,-1.1,-1.3
3782,1943,测温,-1.1,-1.3
3783,1943,房子,-1.1,-1.3
3784,1943,目的,-1.1,-1.3
3785,1943,婴幼儿,-1.1,-1.3
3786,1944,假期,-1.1,-1.4
3787,1944,费用,-1.1,-1.4
3788,1944,电话,-1.1,-1.4
3789,1944,告诉,-1.1,-1.4
3790,1944,宅家,-1.1,-1.4
3791,1944,实验,-1.1,-1.4
3792,1944,工厂,-1.1,-1.4
3793,1944,煮,-1.1,-1.4
3794,1944,人会,-1.1,-1.4
3795,1945,购买,-1.1,-1.5
3796,1945,必须,-1.1,-1.5
3797,1945,病患,-1.1,-1.5
3798,1945,简单,-1.1,-1.5
3799,1945,防,-1.1,-1.5
3800,1945,婚姻,-1.1,-1.5
3801,1945,我国,-1.1,-1.5
3802,1946,里面,-1.1,-1.6
3803,1946,检查,-1.1,-1.6
3804,1946,它,-1.1,-1.6
3805,1946,个省,-1.1,-1.6
3806,1946,半小时,-1.1,-1.6
3807,1946,博拉,-1.1,-1.6
3808,1947,非,-1.1,-1.7
3809,1947,粪口,-1.1,-1.7
3810,1947,上升,-1.1,-1.7
3811,1947,资源,-1.1,-1.7
3812,1947,消息,-1.1,-1.7
3813,1947,道,-1.1,-1.7
3814,1947,同学,-1.1,-1.7
3815,1947,票,-1.1,-1.7
3816,1947,数,-1.1,-1.7
3817,1947,公交,-1.1,-1.7
3818,1947,美女,-1.1,-1.7
3819,1948,曾经,-1.1,-1.8
3820,1948,发生,-1.1,-1.8
3821,1948,患,-1.1,-1.8
3822,1948,依法,-1.1,-1.8
3823,1949,刺激,-1.1,-1.9
3824,1949,媒体,-1.1,-1.9
3825,1949,官方,-1.1,-1.9
3826,1949,大学生,-1.1,-1.9
3827,1949,极大,-1.1,-1.9
3828,1949,看来,-1.1,-1.9
3829,1949,自驾,-1.1,-1.9
3830,1949,肌,-1.1,-1.9
3831,1950,随后,-1.1,-2.0
3832,1951,丢,-1.1,-2.1
3833,1951,基本,-1.1,-2.1
3834,1951,消失,-1.1,-2.1
3835,1951,楼,-1.1,-2.1
3836,1951,平衡,-1.1,-2.1
3837,1951,一系列,-1.1,-2.1
3838,1951,流量,-1.1,-2.1
3839,1951,人大,-1.1,-2.1
3840,1951,银行,-1.1,-2.1
3841,1952,所以,-1.1,-2.2
3842,1952,本,-1.1,-2.2
3843,1952,提前,-1.1,-2.2
3844,1953,内地,-1.1,-2.3
3845,1953,去年,-1.1,-2.3
3846,1953,全身,-1.1,-2.3
3847,1953,搜索,-1.1,-2.3
3848,1954,咯,-1.1,-2.4
3849,1955,反应,-1.1,-2.6
3850,1955,中科院,-1.1,-2.6
3851,1955,看吧,-1.1,-2.6
3852,1956,劳动,-1.1,-2.7
3853,1957,大声,-1.1,-2.9
3854,1958,延期,-1.1,-3.0
3855,1959,女士,-1.1,-3.1
3856,1960,不准,-1.1,-3.3
3857,1961,三点,-1.1,-3.4
3858,1962,死亡,-1.1,-3.6
3859,1962,传染,-1.1,-3.6
3860,1962,存在,-1.1,-3.6
3861,1962,原,-1.1,-3.6
3862,1962,长时间,-1.1,-3.6
3863,1962,合适,-1.1,-3.6
3864,1963,从此,-1.1,-3.9
3865,1963,休,-1.1,-3.9
3866,1963,实名,-1.1,-3.9
3867,1963,少数,-1.1,-3.9
3868,1963,子宫,-1.1,-3.9
3869,1964,免职,-1.1,-4.1
3870,1965,患病,-1.1,-4.3
3871,1966,比如,-1.1,-4.6
3872,1967,流感,-1.1,-4.7
3873,1968,住院,-1.1,-5.0
3874,1969,暴露,-1.1,-5.5
3875,1970,流鼻涕,-1.1,-6.0
3876,1971,入境,-1.1,-6.9
3877,1972,轻,-1.1,-7.0
3878,1972,改,-1.1,-7.0
3879,1973,发达,-1.1,-8.0
3880,1973,看待,-1.1,-8.0
3881,1973,未经,-1.1,-8.0
3882,1973,头皮,-1.1,-8.0
3883,1974,贷款,-1.1,-9.0
3884,1974,产量,-1.1,-9.0
3885,1974,根,-1.1,-9.0
3886,1975,显然,-1.1,-12.0
3887,1976,辞职,-1.1,-24.0
3888,1977,小赞,-1.2,68.0
3889,1978,步,-1.2,60.0
3890,1979,凝聚,-1.2,40.0
3891,1980,樱花,-1.2,28.0
3892,1980,WYB,-1.2,28.0
3893,1981,捐助,-1.2,24.0
3894,1981,边伯贤,-1.2,24.0
3895,1982,风雪,-1.2,20.0
3896,1982,叮当,-1.2,20.0
3897,1983,瑞金,-1.2,16.0
3898,1983,卡布,-1.2,16.0
3899,1983,宣传司,-1.2,16.0
3900,1983,模范,-1.2,16.0
3901,1983,热泪,-1.2,16.0
3902,1984,诗朗诵,-1.2,15.0
3903,1984,后盾,-1.2,15.0
3904,1985,战斗,-1.2,14.0
3905,1985,蚂蚁,-1.2,14.0
3906,1985,该所,-1.2,14.0
3907,1985,调集,-1.2,14.0
3908,1986,塑造,-1.2,13.0
3909,1986,征程,-1.2,13.0
3910,1986,攻克,-1.2,13.0
3911,1987,守候,-1.2,12.0
3912,1987,美术,-1.2,12.0
3913,1988,感人,-1.2,11.0
3914,1989,蓝天,-1.2,10.0
3915,1989,X,-1.2,10.0
3916,1989,老干部,-1.2,10.0
3917,1989,这期,-1.2,10.0
3918,1989,分发,-1.2,10.0
3919,1989,华侨,-1.2,10.0
3920,1989,告白,-1.2,10.0
3921,1989,羊水,-1.2,10.0
3922,1989,指路,-1.2,10.0
3923,1989,.#,-1.2,10.0
3924,1989,书写,-1.2,10.0
3925,1990,光彩,-1.2,9.0
3926,1990,热爱,-1.2,9.0
3927,1990,建设者,-1.2,9.0
3928,1990,谨,-1.2,9.0
3929,1990,暖暖的,-1.2,9.0
3930,1990,铠甲,-1.2,9.0
3931,1990,起飞前,-1.2,9.0
3932,1990,战区,-1.2,9.0
3933,1990,园,-1.2,9.0
3934,1990,最前沿,-1.2,9.0
3935,1990,冲刺,-1.2,9.0
3936,1991,平平,-1.2,8.0
3937,1991,好样,-1.2,8.0
3938,1991,德云社,-1.2,8.0
3939,1991,大大的,-1.2,8.0
3940,1991,募捐,-1.2,8.0
3941,1991,相约,-1.2,8.0
3942,1992,对口,-1.2,7.0
3943,1992,佳节,-1.2,7.0
3944,1992,小分队,-1.2,7.0
3945,1993,民安,-1.2,6.7
3946,1994,箱,-1.2,6.6
3947,1995,无双,-1.2,6.4
3948,1995,万馀名,-1.2,6.4
3949,1995,后继,-1.2,6.4
3950,1995,后援会,-1.2,6.4
3951,1996,坚持,-1.2,6.0
3952,1997,前线,-1.2,5.9
3953,1997,雷,-1.2,5.9
3954,1998,杨紫,-1.2,5.8
3955,1998,一首歌,-1.2,5.8
3956,1998,山河,-1.2,5.8
3957,1999,真挚,-1.2,5.4
3958,2000,胡歌,-1.2,5.2
3959,2000,所能,-1.2,5.2
3960,2001,女护士,-1.2,5.0
3961,2002,一方,-1.2,4.8
3962,2003,留给,-1.2,4.7
3963,2003,不懈,-1.2,4.7
3964,2003,湖州,-1.2,4.7
3965,2003,高点,-1.2,4.7
3966,2004,后方,-1.2,4.5
3967,2005,颜值,-1.2,4.4
3968,2005,演绎,-1.2,4.4
3969,2006,党建,-1.2,4.3
3970,2006,率先,-1.2,4.3
3971,2006,大局,-1.2,4.3
3972,2007,绿洲,-1.2,4.2
3973,2008,前方,-1.2,4.0
3974,2008,除夕夜,-1.2,4.0
3975,2008,众人,-1.2,4.0
3976,2009,犹如,-1.2,3.9
3977,2009,增援,-1.2,3.9
3978,2009,器械,-1.2,3.9
3979,2010,心愿,-1.2,3.8
3980,2011,光,-1.2,3.5
3981,2011,辞,-1.2,3.5
3982,2012,一生,-1.2,3.3
3983,2013,激情,-1.2,3.2
3984,2014,许愿,-1.2,3.1
3985,2014,开设,-1.2,3.1
3986,2014,一回,-1.2,3.1
3987,2014,尽责,-1.2,3.1
3988,2014,跨国,-1.2,3.1
3989,2015,生日,-1.2,3.0
3990,2016,希望,-1.2,2.9
3991,2016,面对,-1.2,2.9
3992,2016,身高,-1.2,2.9
3993,2017,哥哥,-1.2,2.8
3994,2018,保山,-1.2,2.6
3995,2018,W,-1.2,2.6
3996,2018,别怕,-1.2,2.6
3997,2019,心中,-1.2,2.5
3998,2020,我们,-1.2,2.4
3999,2021,草莓,-1.2,2.3
4000,2021,轮流,-1.2,2.3
4001,2021,网格,-1.2,2.3
4002,2021,每户,-1.2,2.3
4003,2021,火热,-1.2,2.3
4004,2021,星星,-1.2,2.3
4005,2021,香精,-1.2,2.3
4006,2021,定向,-1.2,2.3
4007,2021,影片,-1.2,2.3
4008,2022,苹果,-1.2,2.2
4009,2023,照顾,-1.2,2.0
4010,2023,瞬间,-1.2,2.0
4011,2024,色,-1.2,1.9
4012,2024,老大,-1.2,1.9
4013,2024,丽江,-1.2,1.9
4014,2024,跳舞,-1.2,1.9
4015,2025,同,-1.2,1.7
4016,2025,挨家,-1.2,1.7
4017,2025,明年,-1.2,1.7
4018,2025,千年,-1.2,1.7
4019,2025,格外,-1.2,1.7
4020,2025,满意,-1.2,1.7
4021,2026,此时,-1.2,1.6
4022,2026,过个,-1.2,1.6
4023,2026,环卫工,-1.2,1.6
4024,2026,反馈,-1.2,1.6
4025,2026,房,-1.2,1.6
4026,2026,娶,-1.2,1.6
4027,2027,钟,-1.2,1.5
4028,2027,妇女,-1.2,1.5
4029,2028,得知,-1.2,1.4
4030,2028,年初一,-1.2,1.4
4031,2028,送,-1.2,1.4
4032,2028,满足,-1.2,1.4
4033,2028,承担,-1.2,1.4
4034,2028,七,-1.2,1.4
4035,2028,穿着,-1.2,1.4
4036,2028,救命,-1.2,1.4
4037,2028,无论,-1.2,1.4
4038,2028,耐心,-1.2,1.4
4039,2029,戴上,-1.2,1.3
4040,2029,对接,-1.2,1.3
4041,2029,命运,-1.2,1.3
4042,2030,大,-1.2,1.2
4043,2030,实际,-1.2,1.2
4044,2030,社会,-1.2,1.2
4045,2030,小学生,-1.2,1.2
4046,2030,°,-1.2,1.2
4047,2030,刷屏,-1.2,1.2
4048,2031,这是,-1.2,1.1
4049,2031,一路,-1.2,1.1
4050,2031,消毒,-1.2,1.1
4051,2031,忘记,-1.2,1.1
4052,2031,只要,-1.2,1.1
4053,2031,澎湃,-1.2,1.1
4054,2032,用,-1.2,1.0
4055,2032,边,-1.2,1.0
4056,2032,安,-1.2,1.0
4057,2032,下雪,-1.2,1.0
4058,2033,虽然,-1.2,-1.0
4059,2033,书记,-1.2,-1.0
4060,2033,奶茶,-1.2,-1.0
4061,2034,的,-1.2,-1.1
4062,2034,大部分,-1.2,-1.1
4063,2034,今晚,-1.2,-1.1
4064,2034,四川省,-1.2,-1.1
4065,2034,考研,-1.2,-1.1
4066,2034,以往,-1.2,-1.1
4067,2034,声音,-1.2,-1.1
4068,2034,睡衣,-1.2,-1.1
4069,2035,起,-1.2,-1.2
4070,2035,瘦,-1.2,-1.2
4071,2035,10%,-1.2,-1.2
4072,2035,2020.1,-1.2,-1.2
4073,2035,恳请,-1.2,-1.2
4074,2035,忽视,-1.2,-1.2
4075,2035,扛,-1.2,-1.2
4076,2035,来源于,-1.2,-1.2
4077,2036,而,-1.2,-1.3
4078,2036,季,-1.2,-1.3
4079,2036,几分钟,-1.2,-1.3
4080,2036,随手,-1.2,-1.3
4081,2036,足够,-1.2,-1.3
4082,2036,十天,-1.2,-1.3
4083,2036,著名,-1.2,-1.3
4084,2037,确实,-1.2,-1.4
4085,2037,隔,-1.2,-1.4
4086,2037,其实,-1.2,-1.4
4087,2037,歧视,-1.2,-1.4
4088,2037,深,-1.2,-1.4
4089,2037,病症,-1.2,-1.4
4090,2038,下,-1.2,-1.5
4091,2038,地点,-1.2,-1.5
4092,2038,原来,-1.2,-1.5
4093,2038,翻,-1.2,-1.5
4094,2038,协和,-1.2,-1.5
4095,2038,自我,-1.2,-1.5
4096,2038,有时候,-1.2,-1.5
4097,2038,有时,-1.2,-1.5
4098,2038,拍照,-1.2,-1.5
4099,2039,个,-1.2,-1.6
4100,2039,于是,-1.2,-1.6
4101,2039,期,-1.2,-1.6
4102,2039,解决,-1.2,-1.6
4103,2039,一只,-1.2,-1.6
4104,2040,不要,-1.2,-1.7
4105,2040,尤其,-1.2,-1.7
4106,2040,群,-1.2,-1.7
4107,2040,往,-1.2,-1.7
4108,2040,传,-1.2,-1.7
4109,2040,喂,-1.2,-1.7
4110,2040,借,-1.2,-1.7
4111,2040,宿舍,-1.2,-1.7
4112,2041,一,-1.2,-1.8
4113,2041,不用,-1.2,-1.8
4114,2041,未知,-1.2,-1.8
4115,2041,点,-1.2,-1.8
4116,2041,打开,-1.2,-1.8
4117,2041,观点,-1.2,-1.8
4118,2042,另,-1.2,-1.9
4119,2042,现实,-1.2,-1.9
4120,2042,聊,-1.2,-1.9
4121,2042,知,-1.2,-1.9
4122,2042,下班,-1.2,-1.9
4123,2042,偶尔,-1.2,-1.9
4124,2042,几率,-1.2,-1.9
4125,2043,书,-1.2,-2.0
4126,2043,掉,-1.2,-2.0
4127,2043,养,-1.2,-2.0
4128,2043,上课,-1.2,-2.0
4129,2043,久,-1.2,-2.0
4130,2043,博主,-1.2,-2.0
4131,2043,公寓,-1.2,-2.0
4132,2044,某个,-1.2,-2.1
4133,2044,人工,-1.2,-2.1
4134,2045,公开,-1.2,-2.3
4135,2045,或者,-1.2,-2.3
4136,2045,眼睛,-1.2,-2.3
4137,2046,很大,-1.2,-2.4
4138,2046,接着,-1.2,-2.4
4139,2046,小心,-1.2,-2.4
4140,2046,餐厅,-1.2,-2.4
4141,2046,捡,-1.2,-2.4
4142,2046,两条,-1.2,-2.4
4143,2047,上学,-1.2,-2.5
4144,2048,一块,-1.2,-2.6
4145,2048,十二点,-1.2,-2.6
4146,2049,真相,-1.2,-2.7
4147,2050,赵,-1.2,-2.8
4148,2050,批准,-1.2,-2.8
4149,2050,一大早,-1.2,-2.8
4150,2051,印度,-1.2,-2.9
4151,2051,班,-1.2,-2.9
4152,2051,奇葩,-1.2,-2.9
4153,2051,凉,-1.2,-2.9
4154,2051,一方面,-1.2,-2.9
4155,2052,推迟,-1.2,-3.0
4156,2053,不得,-1.2,-3.1
4157,2053,十八,-1.2,-3.1
4158,2054,任何,-1.2,-3.2
4159,2054,上班,-1.2,-3.2
4160,2055,号,-1.2,-3.3
4161,2055,副作用,-1.2,-3.3
4162,2056,喝水,-1.2,-3.4
4163,2056,因素,-1.2,-3.4
4164,2057,英国,-1.2,-3.8
4165,2058,大多数,-1.2,-4.0
4166,2059,美国,-1.2,-4.2
4167,2060,好处,-1.2,-4.3
4168,2060,气氛,-1.2,-4.3
4169,2060,用来,-1.2,-4.3
4170,2061,问题,-1.2,-4.6
4171,2062,安慰剂,-1.2,-4.7
4172,2062,动车,-1.2,-4.7
4173,2062,小女孩,-1.2,-4.7
4174,2062,－,-1.2,-4.7
4175,2063,可控,-1.2,-4.8
4176,2064,样,-1.2,-5.1
4177,2065,事实,-1.2,-5.9
4178,2066,石正丽,-1.2,-6.6
4179,2067,干脆,-1.2,-8.0
4180,2067,时机,-1.2,-8.0
4181,2068,眼球,-1.2,-9.0
4182,2068,封路,-1.2,-9.0
4183,2068,瘫痪,-1.2,-9.0
4184,2068,大巴,-1.2,-9.0
4185,2069,区别,-1.2,-11.0
4186,2070,查出,-1.2,-12.0
4187,2071,缓慢,-1.2,-13.0
4188,2072,加重,-1.2,-36.0
4189,2073,天使,-1.3,12.0
4190,2074,感恩,-1.3,8.0
4191,2074,包一市,-1.3,8.0
4192,2075,一省,-1.3,7.0
4193,2076,善良,-1.3,5.2
4194,2077,捐款,-1.3,4.9
4195,2078,唱,-1.3,3.0
4196,2079,遗憾,-1.3,2.8
4197,2080,执勤,-1.3,2.4
4198,2081,研制,-1.3,2.3
4199,2082,高龄,-1.3,2.1
4200,2082,总有,-1.3,2.1
4201,2083,无情,-1.3,2.0
4202,2083,手套,-1.3,2.0
4203,2084,感受,-1.3,1.9
4204,2084,职责,-1.3,1.9
4205,2084,宝贝,-1.3,1.9
4206,2085,拜年,-1.3,1.7
4207,2086,一年,-1.3,1.6
4208,2086,电影,-1.3,1.6
4209,2086,女孩,-1.3,1.6
4210,2087,记住,-1.3,1.5
4211,2087,城市,-1.3,1.5
4212,2087,肆虐,-1.3,1.5
4213,2088,眼里,-1.3,1.4
4214,2088,位,-1.3,1.4
4215,2088,到位,-1.3,1.4
4216,2088,财政,-1.3,1.4
4217,2088,晒,-1.3,1.4
4218,2089,路过,-1.3,1.3
4219,2089,家人,-1.3,1.3
4220,2089,休假,-1.3,1.3
4221,2089,早起,-1.3,1.3
4222,2090,休息,-1.3,1.2
4223,2090,政策,-1.3,1.2
4224,2090,配,-1.3,1.2
4225,2090,之中,-1.3,1.2
4226,2090,第二个,-1.3,1.2
4227,2090,库存,-1.3,1.2
4228,2091,厉害,-1.3,1.1
4229,2091,变得,-1.3,1.1
4230,2091,流传,-1.3,1.1
4231,2092,胖,-1.3,1.0
4232,2092,更,-1.3,1.0
4233,2092,接下来,-1.3,1.0
4234,2092,报,-1.3,1.0
4235,2092,教育局,-1.3,1.0
4236,2093,一张,-1.3,-1.0
4237,2093,顶,-1.3,-1.0
4238,2093,陪,-1.3,-1.0
4239,2093,退休,-1.3,-1.0
4240,2093,机会,-1.3,-1.0
4241,2093,S,-1.3,-1.0
4242,2094,所,-1.3,-1.1
4243,2094,超市,-1.3,-1.1
4244,2094,相,-1.3,-1.1
4245,2094,今年,-1.3,-1.1
4246,2094,充足,-1.3,-1.1
4247,2094,潜在,-1.3,-1.1
4248,2094,理智,-1.3,-1.1
4249,2094,衣服,-1.3,-1.1
4250,2094,毫不,-1.3,-1.1
4251,2094,泪水,-1.3,-1.1
4252,2095,会,-1.3,-1.2
4253,2095,记得,-1.3,-1.2
4254,2095,民间,-1.3,-1.2
4255,2095,帮,-1.3,-1.2
4256,2095,上下班,-1.3,-1.2
4257,2095,空,-1.3,-1.2
4258,2096,医生,-1.3,-1.3
4259,2096,形式,-1.3,-1.3
4260,2096,今天,-1.3,-1.3
4261,2096,领导,-1.3,-1.3
4262,2096,微信,-1.3,-1.3
4263,2096,也许,-1.3,-1.3
4264,2096,村民,-1.3,-1.3
4265,2096,取消,-1.3,-1.3
4266,2096,夫人,-1.3,-1.3
4267,2096,鱼,-1.3,-1.3
4268,2097,事,-1.3,-1.4
4269,2097,前,-1.3,-1.4
4270,2097,而是,-1.3,-1.4
4271,2097,负责,-1.3,-1.4
4272,2097,停课,-1.3,-1.4
4273,2097,女人,-1.3,-1.4
4274,2098,作为,-1.3,-1.5
4275,2098,民众,-1.3,-1.5
4276,2098,轻易,-1.3,-1.5
4277,2098,航空,-1.3,-1.5
4278,2098,送往,-1.3,-1.5
4279,2098,神奇,-1.3,-1.5
4280,2099,地铁,-1.3,-1.6
4281,2099,手机,-1.3,-1.6
4282,2099,留在,-1.3,-1.6
4283,2099,中午,-1.3,-1.6
4284,2100,那样,-1.3,-1.7
4285,2100,放在,-1.3,-1.7
4286,2100,......,-1.3,-1.7
4287,2100,七点,-1.3,-1.7
4288,2100,腿,-1.3,-1.7
4289,2101,除了,-1.3,-1.8
4290,2101,绝对,-1.3,-1.8
4291,2101,大爷,-1.3,-1.8
4292,2102,小区,-1.3,-1.9
4293,2102,之后,-1.3,-1.9
4294,2102,钉,-1.3,-1.9
4295,2102,感情,-1.3,-1.9
4296,2102,文字,-1.3,-1.9
4297,2102,开年,-1.3,-1.9
4298,2102,形容,-1.3,-1.9
4299,2102,一度,-1.3,-1.9
4300,2102,几分,-1.3,-1.9
4301,2103,用户,-1.3,-2.0
4302,2103,厨房,-1.3,-2.0
4303,2103,账号,-1.3,-2.0
4304,2104,质疑,-1.3,-2.1
4305,2104,效率,-1.3,-2.1
4306,2105,公司,-1.3,-2.3
4307,2105,来说,-1.3,-2.3
4308,2105,一半,-1.3,-2.3
4309,2106,并且,-1.3,-2.4
4310,2106,床位,-1.3,-2.4
4311,2106,意识,-1.3,-2.4
4312,2106,儿,-1.3,-2.4
4313,2106,资料,-1.3,-2.4
4314,2107,喝,-1.3,-2.5
4315,2107,理由,-1.3,-2.5
4316,2108,本人,-1.3,-2.6
4317,2108,半,-1.3,-2.6
4318,2108,屠,-1.3,-2.6
4319,2108,纯粹,-1.3,-2.6
4320,2108,暴躁,-1.3,-2.6
4321,2109,脸,-1.3,-2.7
4322,2110,如果,-1.3,-2.8
4323,2111,严厉,-1.3,-2.9
4324,2111,不良,-1.3,-2.9
4325,2112,对比,-1.3,-3.0
4326,2113,填,-1.3,-3.1
4327,2113,懒得,-1.3,-3.1
4328,2113,至少,-1.3,-3.1
4329,2113,丧失,-1.3,-3.1
4330,2114,两点,-1.3,-3.3
4331,2115,盯,-1.3,-3.4
4332,2115,成本,-1.3,-3.4
4333,2116,流行,-1.3,-3.5
4334,2116,女子,-1.3,-3.5
4335,2117,垃圾,-1.3,-3.7
4336,2118,硬,-1.3,-3.9
4337,2118,过多,-1.3,-3.9
4338,2119,附近,-1.3,-4.1
4339,2120,调,-1.3,-4.3
4340,2120,糖尿病,-1.3,-4.3
4341,2120,耽误,-1.3,-4.3
4342,2120,找个,-1.3,-4.3
4343,2120,挤掉,-1.3,-4.3
4344,2120,学期,-1.3,-4.3
4345,2121,床上,-1.3,-4.8
4346,2122,天灾,-1.3,-4.9
4347,2123,外地,-1.3,-5.0
4348,2124,八个,-1.3,-5.1
4349,2125,感冒,-1.3,-5.5
4350,2126,危害,-1.3,-5.7
4351,2127,取,-1.3,-6.0
4352,2127,=,-1.3,-6.0
4353,2128,去过,-1.3,-6.5
4354,2129,一部分,-1.3,-6.6
4355,2130,生前,-1.3,-8.0
4356,2131,头痛,-1.3,-9.0
4357,2131,这会,-1.3,-9.0
4358,2131,额,-1.3,-9.0
4359,2131,创伤,-1.3,-9.0
4360,2132,腹泻,-1.3,-10.0
4361,2133,加拿大,-1.3,-13.0
4362,2134,喉咙痛,-1.3,-15.0
4363,2134,严重性,-1.3,-15.0
4364,2135,马国强,-1.3,-20.0
4365,2136,发文,-1.3,-24.0
4366,2137,华晨宇,-1.4,28.0
4367,2138,八方,-1.4,6.4
4368,2139,早日,-1.4,5.8
4369,2140,伟大,-1.4,5.5
4370,2141,鸭,-1.4,4.7
4371,2141,冲锋,-1.4,4.7
4372,2141,第一名,-1.4,4.7
4373,2142,全副,-1.4,4.3
4374,2143,钟老,-1.4,3.7
4375,2144,干部,-1.4,3.3
4376,2145,这场,-1.4,3.2
4377,2145,奇迹,-1.4,3.2
4378,2146,微评,-1.4,3.1
4379,2147,团聚,-1.4,2.9
4380,2148,每个,-1.4,2.8
4381,2148,更多人,-1.4,2.8
4382,2148,守,-1.4,2.8
4383,2149,粉丝,-1.4,2.7
4384,2150,利,-1.4,2.5
4385,2150,百,-1.4,2.5
4386,2151,斗争,-1.4,2.3
4387,2151,F,-1.4,2.3
4388,2151,万物,-1.4,2.3
4389,2152,快快,-1.4,2.2
4390,2152,之际,-1.4,2.2
4391,2153,！,-1.4,2.1
4392,2154,林,-1.4,2.0
4393,2154,开心,-1.4,2.0
4394,2155,最强,-1.4,1.9
4395,2156,身在,-1.4,1.8
4396,2156,海关,-1.4,1.8
4397,2157,不计,-1.4,1.7
4398,2157,不愧,-1.4,1.7
4399,2157,目标,-1.4,1.7
4400,2157,疲惫,-1.4,1.7
4401,2158,网友,-1.4,1.6
4402,2158,生死,-1.4,1.6
4403,2158,化妆,-1.4,1.6
4404,2158,哽咽,-1.4,1.6
4405,2158,风,-1.4,1.6
4406,2158,连夜,-1.4,1.6
4407,2158,科室,-1.4,1.6
4408,2158,病痛,-1.4,1.6
4409,2159,深刻,-1.4,1.5
4410,2159,镜头,-1.4,1.5
4411,2159,危难,-1.4,1.5
4412,2159,抱抱,-1.4,1.5
4413,2159,小小的,-1.4,1.5
4414,2159,最快,-1.4,1.5
4415,2159,以待,-1.4,1.5
4416,2160,千万,-1.4,1.3
4417,2160,一间,-1.4,1.3
4418,2160,V,-1.4,1.3
4419,2160,杜绝,-1.4,1.3
4420,2161,生产,-1.4,1.2
4421,2161,抑制,-1.4,1.2
4422,2161,藏,-1.4,1.2
4423,2161,种,-1.4,1.2
4424,2161,知名,-1.4,1.2
4425,2161,战时,-1.4,1.2
4426,2161,快手,-1.4,1.2
4427,2161,年初二,-1.4,1.2
4428,2162,责任,-1.4,1.1
4429,2162,无数,-1.4,1.1
4430,2162,想要,-1.4,1.1
4431,2163,流,-1.4,1.0
4432,2163,从未,-1.4,1.0
4433,2164,家,-1.4,-1.0
4434,2164,十五,-1.4,-1.0
4435,2164,见到,-1.4,-1.0
4436,2164,小姐姐,-1.4,-1.0
4437,2164,综艺,-1.4,-1.0
4438,2165,见,-1.4,-1.1
4439,2165,浙江,-1.4,-1.1
4440,2165,互相,-1.4,-1.1
4441,2165,认识,-1.4,-1.1
4442,2165,一步,-1.4,-1.1
4443,2166,要,-1.4,-1.2
4444,2166,第一天,-1.4,-1.2
4445,2166,外科,-1.4,-1.2
4446,2166,洗,-1.4,-1.2
4447,2166,之下,-1.4,-1.2
4448,2167,来,-1.4,-1.3
4449,2167,女孩子,-1.4,-1.3
4450,2167,外卖,-1.4,-1.3
4451,2167,雪,-1.4,-1.3
4452,2167,市区,-1.4,-1.3
4453,2167,真话,-1.4,-1.3
4454,2168,地方,-1.4,-1.4
4455,2168,门,-1.4,-1.4
4456,2168,不停,-1.4,-1.4
4457,2168,听听,-1.4,-1.4
4458,2169,是,-1.4,-1.5
4459,2169,很少,-1.4,-1.5
4460,2169,上,-1.4,-1.5
4461,2169,所在,-1.4,-1.5
4462,2169,自从,-1.4,-1.5
4463,2169,德,-1.4,-1.5
4464,2169,车上,-1.4,-1.5
4465,2169,外婆,-1.4,-1.5
4466,2170,到,-1.4,-1.6
4467,2170,同样,-1.4,-1.6
4468,2170,彻底,-1.4,-1.6
4469,2170,孕妇,-1.4,-1.6
